datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset
2023-03-16,1678921200,5.9,-3.2,1.5,2.9,-5.5,-0.6,-3.1,73.1,0.0,0.0,0.0,,0.0,0.0,33.1,18.4,264.3,1021.1,44.8,14.1,102.1,8.7,6.0,05:48:49,1678942129,17:41:34,1678984894,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-17,1679007600,8.9,-3.3,3.3,6.3,-6.0,0.7,-4.1,62.2,0.0,0.0,0.0,,0.0,0.0,34.2,22.6,134.7,1023.9,42.6,14.9,132.9,11.5,5.0,05:46:29,1679028389,17:43:20,1679071400,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-18,1679094000,12.2,2.3,7.3,12.2,-2.2,4.8,-5.1,42.3,0.0,0.0,0.0,,0.0,0.0,43.2,23.7,136.5,1019.4,81.2,18.8,143.9,12.5,5.0,05:44:10,1679114650,17:45:05,1679157905,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-19,1679180400,15.0,2.2,8.7,15.0,-0.4,7.6,-1.4,51.1,0.0,0.0,0.0,,0.0,0.0,23.8,11.0,155.9,1017.2,79.5,16.1,126.6,11.1,4.0,05:41:50,1679200910,17:46:50,1679244410,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-20,1679266800,14.7,2.0,8.7,14.7,1.7,8.3,3.1,69.9,0.0,0.0,0.0,,0.0,0.0,29.5,20.8,254.2,1014.8,70.3,11.8,102.1,8.7,4.0,05:39:30,1679287170,17:48:35,1679330915,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-21,1679353200,10.0,1.9,7.1,8.5,1.9,5.6,5.1,87.6,2.125,100.0,4.17,['rain'],0.0,0.0,28.8,15.4,280.1,1015.2,67.0,11.7,63.9,5.6,2.0,05:37:10,1679373430,17:50:20,1679417420,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-22,1679439600,12.9,-0.8,7.0,12.9,-3.5,6.1,3.5,79.8,0.579,100.0,4.17,"['rain', 'snow']",0.0,0.0,30.2,14.4,159.7,1013.0,53.5,10.7,77.7,6.8,3.0,05:34:50,1679459690,17:52:05,1679503925,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-23,1679526000,19.1,6.0,12.7,19.1,5.9,12.4,6.0,67.1,0.0,0.0,0.0,,0.0,0.0,50.0,19.0,216.5,1007.8,79.6,15.7,101.8,8.8,5.0,05:32:29,1679545949,17:53:50,1679590430,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-24,1679612400,18.6,6.6,12.9,18.6,6.6,12.8,8.3,75.2,0.0,0.0,0.0,,0.0,0.0,40.7,17.6,203.3,1005.3,66.4,17.9,74.7,6.5,4.0,05:30:09,1679632209,17:55:34,1679676934,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-25,1679698800,14.1,5.7,9.7,14.1,4.4,9.0,6.4,81.1,2.125,100.0,4.17,['rain'],0.0,0.0,46.8,24.6,242.3,1003.5,63.1,15.9,133.2,11.4,6.0,05:27:49,1679718469,17:57:18,1679763438,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-26,1679785200,10.5,5.0,7.9,10.5,3.2,6.0,3.7,75.7,1.9,100.0,4.17,['rain'],0.0,0.0,54.0,25.9,246.4,1001.8,59.9,17.7,85.9,7.1,4.0,06:25:29,1679804729,18:59:03,1679849943,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,1.0
2023-03-27,1679868000,5.5,-1.1,3.2,3.8,-6.2,0.0,-1.2,74.4,0.966,100.0,4.17,['rain'],0.0,0.0,53.5,30.7,309.4,1004.5,63.8,15.6,75.9,6.5,3.0,06:23:09,1679890989,19:00:47,1679936447,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO', 'F1868']",obs,
2023-03-28,1679954400,1.8,-4.9,-1.3,-1.7,-7.3,-5.4,-5.8,72.6,0.0,0.0,0.0,"['rain', 'snow']",0.4,0.2,54.0,33.0,292.8,1014.2,60.4,16.9,74.8,6.5,3.0,06:20:49,1679977249,19:02:31,1680022951,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-03-29,1680040800,7.9,-3.9,2.0,6.1,-9.1,-1.5,-8.3,51.2,0.579,100.0,4.17,"['rain', 'snow']",0.0,0.0,43.2,21.5,262.3,1019.6,29.5,18.1,197.0,17.0,6.0,06:18:29,1680063509,19:04:15,1680109455,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-03-30,1680127200,12.9,2.3,7.5,12.9,-0.1,6.3,0.7,62.6,0.0,0.0,0.0,,0.0,0.0,28.1,14.2,160.9,1011.3,80.5,15.8,80.3,6.9,5.0,06:16:09,1680149769,19:05:59,1680195959,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-03-31,1680213600,15.5,8.6,11.0,15.5,6.9,10.1,7.5,80.5,1.352,100.0,4.17,['rain'],0.0,0.0,43.2,20.2,230.4,1001.8,75.1,14.9,123.1,10.7,5.0,06:13:50,1680236030,19:07:43,1680282463,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-01,1680300000,10.3,7.0,9.0,10.3,3.9,7.3,7.7,91.7,4.636,100.0,4.17,['rain'],0.0,0.0,28.4,19.9,295.7,998.3,84.0,12.3,68.6,5.8,3.0,06:11:31,1680322291,19:09:26,1680368966,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-02,1680386400,6.8,2.1,4.4,4.0,-2.1,0.9,2.5,87.6,0.579,100.0,4.17,['rain'],0.0,0.0,43.6,20.6,347.5,1012.5,92.2,14.8,26.8,2.3,1.0,06:09:12,1680408552,19:11:10,1680455470,0.38,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-03,1680472800,5.0,-1.4,2.4,0.7,-6.9,-2.5,-6.7,52.0,4.829,100.0,4.17,"['rain', 'snow']",0.0,0.0,50.4,29.8,357.4,1023.9,63.6,19.4,173.3,14.8,6.0,06:06:53,1680494813,19:12:54,1680541974,0.41,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-04,1680559200,3.0,-3.3,0.7,-0.3,-6.8,-3.3,-6.0,62.0,0.0,0.0,0.0,,0.0,0.0,33.1,22.5,317.4,1023.5,63.8,18.4,117.7,9.9,5.0,06:04:35,1680581075,19:14:38,1680628478,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-05,1680645600,3.2,-4.7,0.0,3.2,-5.3,-1.4,-5.8,67.1,0.0,0.0,0.0,,0.0,0.0,18.4,11.4,329.5,1022.2,71.9,14.6,83.6,7.4,4.0,06:02:17,1680667337,19:16:21,1680714981,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-06,1680732000,3.2,0.4,2.2,-0.7,-3.8,-1.8,-2.6,71.7,0.0,0.0,0.0,['rain'],0.4,0.3,43.2,28.9,347.5,1019.5,85.1,15.2,63.3,5.3,3.0,05:59:59,1680753599,19:18:05,1680801485,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-07,1680818400,11.9,3.6,7.8,11.9,-0.2,5.6,5.7,87.1,8.113,100.0,4.17,['rain'],0.0,0.0,39.6,24.2,62.3,1016.0,88.3,11.5,51.9,4.5,2.0,05:57:42,1680839862,19:19:49,1680887989,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-08,1680904800,13.9,2.5,8.4,13.9,0.1,7.1,1.8,65.8,0.676,100.0,4.17,['rain'],0.0,0.0,31.0,19.6,66.6,1023.4,64.7,16.6,185.3,16.0,6.0,05:55:25,1680926125,19:21:32,1680974492,0.58,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-09,1680991200,14.4,6.2,10.3,14.4,5.8,10.1,6.7,79.7,0.386,100.0,4.17,['rain'],0.0,0.0,17.3,11.1,349.3,1023.6,71.1,15.0,125.8,10.9,6.0,05:53:09,1681012389,19:23:16,1681060996,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-10,1681077600,16.7,5.3,11.1,16.7,3.4,10.9,6.1,74.0,0.0,0.0,0.0,,0.0,0.0,25.9,16.6,10.2,1023.2,29.3,14.5,155.9,13.5,8.0,05:50:53,1681098653,19:25:00,1681147500,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-11,1681164000,15.6,4.8,10.8,15.6,3.3,10.3,4.7,69.2,0.0,0.0,0.0,,0.0,0.0,46.8,24.6,134.4,1013.4,34.2,14.2,170.5,14.7,6.0,05:48:37,1681184917,19:26:43,1681234003,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-12,1681250400,13.1,6.9,9.2,13.1,4.2,8.3,5.5,78.7,0.0,0.0,0.0,,0.0,0.0,31.7,16.1,266.6,1008.3,73.0,12.8,110.0,9.6,7.0,05:46:23,1681271183,19:28:27,1681320507,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-13,1681336800,16.9,2.1,10.4,16.9,2.1,10.4,2.8,65.0,0.0,0.0,0.0,,0.0,0.0,16.9,14.5,109.6,1006.0,33.7,13.2,217.8,18.9,6.0,05:44:09,1681357449,19:30:11,1681407011,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-14,1681423200,16.5,7.0,11.5,16.5,4.8,10.7,6.7,74.4,0.0,0.0,0.0,,0.0,0.0,50.4,29.9,80.7,1008.0,53.2,15.4,193.6,16.6,8.0,05:41:55,1681443715,19:31:54,1681493514,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-15,1681509600,11.0,8.5,9.7,11.0,5.2,7.8,7.4,86.2,0.966,100.0,4.17,['rain'],0.0,0.0,50.4,26.3,87.6,1009.6,84.5,14.7,47.7,4.1,2.0,05:39:42,1681529982,19:33:38,1681580018,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-16,1681596000,13.9,7.7,9.9,13.9,5.0,8.5,6.3,79.3,4.056,100.0,4.17,['rain'],0.0,0.0,27.4,18.0,57.6,1017.3,77.5,17.2,97.9,8.3,4.0,05:37:30,1681616250,19:35:21,1681666521,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-17,1681682400,14.0,7.4,10.6,14.0,6.0,9.8,6.7,77.9,0.0,0.0,0.0,,0.0,0.0,33.8,22.7,51.6,1021.9,77.8,14.0,111.0,9.5,5.0,05:35:19,1681702519,19:37:05,1681753025,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-18,1681768800,15.4,8.0,11.7,15.4,5.2,10.7,6.1,70.8,0.193,100.0,4.17,['rain'],0.0,0.0,38.5,21.0,32.7,1023.6,84.3,14.4,127.1,11.1,4.0,05:33:08,1681788788,19:38:49,1681839529,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-19,1681855200,12.5,6.9,9.5,12.5,4.6,8.4,6.1,79.6,15.26,100.0,4.17,['rain'],0.0,0.0,36.0,22.7,16.8,1018.2,79.3,14.7,60.1,5.4,2.0,05:30:59,1681875059,19:40:32,1681926032,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-20,1681941600,19.0,8.4,14.1,19.0,7.5,13.7,2.9,51.1,1.062,100.0,4.17,['rain'],0.0,0.0,46.8,23.6,52.5,1019.6,56.5,18.3,205.6,17.8,8.0,05:28:50,1681961330,19:42:15,1682012535,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-21,1682028000,18.8,7.8,13.9,18.8,6.2,13.6,-0.1,40.1,0.0,0.0,0.0,,0.0,0.0,36.0,19.0,36.4,1018.6,42.4,18.8,243.6,21.1,7.0,05:26:42,1682047602,19:43:59,1682099039,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-22,1682114400,19.9,4.7,13.5,19.9,4.7,13.5,2.4,49.7,0.0,0.0,0.0,,0.0,0.0,14.0,8.2,338.8,1015.0,22.9,18.3,242.3,20.9,7.0,05:24:35,1682133875,19:45:42,1682185542,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-23,1682200800,21.9,6.8,15.2,21.9,5.2,15.0,2.8,46.7,0.0,0.0,0.0,,0.0,0.0,36.0,17.8,144.8,1011.4,7.7,17.1,244.8,21.1,7.0,05:22:28,1682220148,19:47:25,1682272045,0.1,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-24,1682287200,21.9,9.0,15.6,21.9,7.8,15.5,4.9,50.5,0.0,0.0,0.0,,0.0,0.0,43.5,23.3,149.4,1005.2,46.1,18.7,188.3,16.1,7.0,05:20:23,1682306423,19:49:08,1682358548,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-25,1682373600,12.2,7.1,9.6,12.2,4.9,8.3,7.5,86.8,2.318,100.0,8.33,['rain'],0.0,0.0,36.4,21.5,277.3,1004.8,81.1,13.0,52.6,4.7,2.0,05:18:19,1682392699,19:50:51,1682445051,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-26,1682460000,8.6,4.4,6.8,5.3,1.1,3.7,0.9,68.0,5.795,100.0,4.17,['rain'],0.0,0.0,44.3,27.9,283.1,1011.0,71.1,17.0,126.5,11.1,5.0,05:16:16,1682478976,19:52:34,1682531554,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-27,1682546400,9.9,0.5,5.9,7.5,-0.7,4.0,-0.8,64.3,0.0,0.0,0.0,,0.0,0.0,40.7,20.9,267.9,1018.1,41.5,16.2,130.6,11.3,5.0,05:14:15,1682565255,19:54:17,1682618057,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-28,1682632800,13.2,0.0,7.8,13.2,0.0,7.5,-1.4,56.3,0.0,0.0,0.0,,0.0,0.0,39.6,12.6,181.9,1019.8,43.3,15.9,233.5,20.2,7.0,05:12:14,1682651534,19:55:59,1682704559,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-29,1682719200,18.0,5.0,12.1,18.0,2.3,11.2,2.3,52.7,0.0,0.0,0.0,,0.0,0.0,46.8,24.3,132.3,1014.4,82.7,17.2,218.1,18.7,8.0,05:10:14,1682737814,19:57:41,1682791061,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-04-30,1682805600,14.3,7.0,11.4,14.3,6.7,11.0,2.6,58.4,0.193,100.0,4.17,['rain'],0.0,0.0,43.2,24.3,301.0,1017.3,43.4,16.2,257.2,22.0,8.0,05:08:16,1682824096,19:59:23,1682877563,0.33,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-01,1682892000,17.1,2.6,10.8,17.1,1.7,10.3,-0.7,47.8,0.0,0.0,0.0,,0.0,0.0,28.8,15.2,128.3,1020.4,34.1,18.6,267.9,23.2,7.0,05:06:19,1682910379,20:01:05,1682964065,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-02,1682978400,19.1,6.2,13.3,19.1,4.2,12.7,4.8,57.1,0.0,0.0,0.0,,0.0,0.0,50.4,24.9,235.3,1017.1,81.2,18.4,165.8,14.4,6.0,05:04:24,1682996664,20:02:46,1683050566,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-03,1683064800,14.7,6.8,11.0,14.7,5.7,10.5,1.2,53.7,0.966,100.0,4.17,['rain'],0.0,0.0,36.2,18.5,329.8,1025.0,53.3,18.4,238.1,20.4,7.0,05:02:30,1683082950,20:04:27,1683137067,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-04,1683151200,17.2,1.9,10.8,17.2,1.9,10.8,-0.3,51.2,0.0,0.0,0.0,,0.0,0.0,16.9,9.2,97.6,1024.9,46.5,17.2,220.4,19.0,7.0,05:00:37,1683169237,20:06:08,1683223568,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-05,1683237600,16.0,7.7,11.8,16.0,7.2,11.5,2.1,52.4,0.0,0.0,0.0,,0.0,0.0,36.7,23.7,56.0,1023.1,77.4,18.9,229.5,19.8,8.0,04:58:46,1683255526,20:07:48,1683310068,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-06,1683324000,11.1,5.8,8.1,11.1,2.3,5.6,2.5,69.4,10.625,100.0,8.33,['rain'],0.0,0.0,45.0,27.5,77.8,1022.7,89.8,15.6,54.5,4.6,2.0,04:56:56,1683341816,20:09:28,1683396568,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-07,1683410400,11.8,5.0,7.7,11.8,1.0,5.6,3.0,74.1,5.795,100.0,4.17,['rain'],0.0,0.0,48.6,25.1,75.2,1025.4,65.6,16.8,160.1,13.9,6.0,04:55:08,1683428108,20:11:07,1683483067,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-08,1683496800,15.3,2.0,9.0,15.3,2.0,8.7,0.5,60.3,0.0,0.0,0.0,,0.0,0.0,32.8,14.5,94.4,1030.3,18.7,17.5,242.5,21.0,9.0,04:53:21,1683514401,20:12:46,1683569566,0.6,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-09,1683583200,16.9,2.7,11.0,16.9,2.7,10.8,-0.9,49.5,0.0,0.0,0.0,,0.0,0.0,46.8,23.8,122.8,1027.0,7.5,17.8,287.0,24.7,8.0,04:51:37,1683600697,20:14:24,1683656064,0.63,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-10,1683669600,17.7,4.8,12.5,17.7,2.0,11.7,-1.0,41.5,0.0,0.0,0.0,,0.0,0.0,53.8,29.7,114.2,1021.4,9.5,18.9,286.8,24.8,8.0,04:49:53,1683686993,20:16:02,1683742562,0.67,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-11,1683756000,19.0,6.4,13.4,19.0,4.2,12.7,-0.9,39.0,0.0,0.0,0.0,,0.0,0.0,50.4,29.0,109.3,1021.5,2.3,18.9,288.5,25.1,8.0,04:48:12,1683773292,20:17:38,1683829058,0.7,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-12,1683842400,20.1,7.8,14.7,20.1,5.5,14.2,0.4,39.9,0.0,0.0,0.0,,0.0,0.0,56.8,33.8,103.5,1023.5,14.6,18.7,276.7,23.8,8.0,04:46:33,1683859593,20:19:15,1683915555,0.75,Clear,Clear conditions throughout the day.,clear-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-13,1683928800,22.4,8.2,16.0,22.4,8.2,16.0,3.3,45.8,0.0,0.0,0.0,,0.0,0.0,68.4,24.6,92.6,1023.8,40.6,18.6,256.4,22.0,8.0,04:44:55,1683945895,20:20:50,1684002050,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-14,1684015200,22.9,8.2,16.6,22.9,8.0,16.5,4.8,50.4,0.0,0.0,0.0,,0.0,0.0,49.7,28.8,116.2,1020.1,41.1,17.9,269.6,23.3,8.0,04:43:19,1684032199,20:22:24,1684088544,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-15,1684101600,16.1,12.2,13.9,16.1,12.2,13.9,9.0,75.0,7.727,100.0,4.17,['rain'],0.0,0.0,43.2,21.9,112.1,1009.7,81.7,14.8,52.3,4.6,2.0,04:41:46,1684118506,20:23:58,1684175038,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-16,1684188000,17.6,10.2,14.4,17.6,10.2,14.4,9.7,74.8,1.932,100.0,4.17,['rain'],0.0,0.0,43.9,21.2,235.1,1011.2,70.8,17.8,148.4,12.9,4.0,04:40:14,1684204814,20:25:31,1684261531,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-17,1684274400,14.3,10.7,12.4,14.3,10.7,12.4,10.5,88.5,8.692,100.0,12.5,['rain'],0.0,0.0,39.6,19.9,339.7,1016.8,80.0,12.2,55.3,4.8,2.0,04:38:44,1684291124,20:27:02,1684348022,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
2023-05-18,1684360800,13.5,5.9,10.6,13.5,4.1,9.8,4.8,67.8,0.2,100.0,8.33,['rain'],0.0,0.0,31.3,20.5,7.5,1025.4,76.7,17.9,161.4,13.9,5.0,04:37:17,1684377437,20:28:33,1684434513,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['12376099999', 'EPWA', '12105699999', '12375099999', '12105199999', 'E1334', 'EPMO']",obs,
